RULE	POSITIVE_EXAMPLE	ENTITIES	RELATIONS
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Finland> <exports> <wordnet_chemical_114806838> <Latvia> <imports> <wordnet_chemical_114806838> => <Latvia> <dealsWith> <Finland>	<wordnet_chemical_114806838> <Latvia> <Finland>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Finland> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Sweden> <dealsWith> <Finland>	<wordnet_chemical_114806838> <Finland> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Finland> <exports> <wordnet_machinery_103701640> <Sweden> <imports> <wordnet_machinery_103701640> => <Sweden> <dealsWith> <Finland>	<wordnet_machinery_103701640> <Finland> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Greece> <exports> <wordnet_chemical_114806838> <Republic_of_Macedonia> <imports> <wordnet_chemical_114806838> => <Republic_of_Macedonia> <dealsWith> <Greece>	<wordnet_chemical_114806838> <Greece> <Republic_of_Macedonia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Greece> <exports> <wordnet_chemical_114806838> <Albania> <imports> <wordnet_chemical_114806838> => <Albania> <dealsWith> <Greece>	<wordnet_chemical_114806838> <Greece> <Albania>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Greece> <exports> <wordnet_fabric_103309808> <Albania> <imports> <wordnet_fabric_103309808> => <Albania> <dealsWith> <Greece>	<Greece> <wordnet_fabric_103309808> <Albania>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<India> <exports> <wordnet_chemical_114806838> <Saudi_Arabia> <imports> <wordnet_chemical_114806838> => <Saudi_Arabia> <dealsWith> <India>	<wordnet_chemical_114806838> <Saudi_Arabia> <India>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<India> <exports> <wordnet_chemical_114806838> <Yemen> <imports> <wordnet_chemical_114806838> => <Yemen> <dealsWith> <India>	<wordnet_chemical_114806838> <India> <Yemen>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Italy> <exports> <wordnet_motor_vehicle_103791235> <Ethiopia> <imports> <wordnet_motor_vehicle_103791235> => <Ethiopia> <dealsWith> <Italy>	<wordnet_motor_vehicle_103791235> <Italy> <Ethiopia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Italy> <exports> <wordnet_motor_vehicle_103791235> <Austria> <imports> <wordnet_motor_vehicle_103791235> => <Austria> <dealsWith> <Italy>	<wordnet_motor_vehicle_103791235> <Italy> <Austria>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Italy> <exports> <wordnet_motor_vehicle_103791235> <Saudi_Arabia> <imports> <wordnet_motor_vehicle_103791235> => <Saudi_Arabia> <dealsWith> <Italy>	<wordnet_motor_vehicle_103791235> <Italy> <Saudi_Arabia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Indonesia> <exports> <wordnet_fabric_103309808> <Sudan> <imports> <wordnet_fabric_103309808> => <Sudan> <dealsWith> <Indonesia>	<wordnet_fabric_103309808> <Sudan> <Indonesia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Luxembourg> <exports> <wordnet_chemical_114806838> <Mongolia> <imports> <wordnet_chemical_114806838> => <Mongolia> <dealsWith> <Luxembourg>	<wordnet_chemical_114806838> <Mongolia> <Luxembourg>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Malaysia> <exports> <wordnet_chemical_114806838> <Singapore> <imports> <wordnet_chemical_114806838> => <Singapore> <dealsWith> <Malaysia>	<wordnet_chemical_114806838> <Singapore> <Malaysia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Malaysia> <exports> <wordnet_fabric_103309808> <New_Zealand> <imports> <wordnet_fabric_103309808> => <New_Zealand> <dealsWith> <Malaysia>	<New_Zealand> <wordnet_fabric_103309808> <Malaysia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Mexico> <exports> <wordnet_electricity_111449907> <Canada> <imports> <wordnet_electricity_111449907> => <Canada> <dealsWith> <Mexico>	<Canada> <wordnet_electricity_111449907> <Mexico>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Mexico> <exports> <wordnet_foodstuff_107566340> <Dominican_Republic> <imports> <wordnet_foodstuff_107566340> => <Dominican_Republic> <dealsWith> <Mexico>	<Dominican_Republic> <wordnet_foodstuff_107566340> <Mexico>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Mexico> <exports> <wordnet_electronics_106099269> <Canada> <imports> <wordnet_electronics_106099269> => <Canada> <dealsWith> <Mexico>	<Canada> <Mexico> <wordnet_electronics_106099269>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Switzerland> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Switzerland>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <France> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Chile> <imports> <wordnet_chemical_114806838> => <Chile> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Chile>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Finland> <imports> <wordnet_chemical_114806838> => <Finland> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Finland>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Norway> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Norway>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Belgium> <imports> <wordnet_chemical_114806838> => <Belgium> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Belgium>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Italy> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Italy> <Netherlands>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Panama> <imports> <wordnet_chemical_114806838> => <Panama> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Panama>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Spain> <imports> <wordnet_chemical_114806838> => <Spain> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Spain>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Philippines> <imports> <wordnet_chemical_114806838> => <Philippines> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Philippines>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Republic_of_Ireland> <imports> <wordnet_chemical_114806838> => <Republic_of_Ireland> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Republic_of_Ireland>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <South_Africa> <imports> <wordnet_chemical_114806838> => <South_Africa> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <South_Africa>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Austria> <imports> <wordnet_chemical_114806838> => <Austria> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Austria>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Sweden> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Denmark> <imports> <wordnet_chemical_114806838> => <Denmark> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Netherlands> <Denmark>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Norway> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Sweden> <dealsWith> <Norway>	<wordnet_chemical_114806838> <Sweden> <Norway>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Norway> <exports> <wordnet_chemical_114806838> <Denmark> <imports> <wordnet_chemical_114806838> => <Denmark> <dealsWith> <Norway>	<wordnet_chemical_114806838> <Norway> <Denmark>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Portugal> <exports> <wordnet_foodstuff_107566340> <Guinea-Bissau> <imports> <wordnet_foodstuff_107566340> => <Guinea-Bissau> <dealsWith> <Portugal>	<wordnet_foodstuff_107566340> <Guinea-Bissau> <Portugal>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Portugal> <exports> <wordnet_foodstuff_107566340> <Spain> <imports> <wordnet_foodstuff_107566340> => <Spain> <dealsWith> <Portugal>	<wordnet_foodstuff_107566340> <Spain> <Portugal>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Mongolia> <imports> <wordnet_chemical_114806838> => <Mongolia> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Russia> <Mongolia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Finland> <imports> <wordnet_chemical_114806838> => <Finland> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Russia> <Finland>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Romania> <imports> <wordnet_chemical_114806838> => <Romania> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Romania> <Russia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Netherlands> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Netherlands> <Russia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Albania> <imports> <wordnet_chemical_114806838> => <Albania> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Russia> <Albania>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Italy> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Italy> <Russia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Latvia> <imports> <wordnet_chemical_114806838> => <Latvia> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Russia> <Latvia>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Moldova> <imports> <wordnet_chemical_114806838> => <Moldova> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Russia> <Moldova>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Sweden> <dealsWith> <Russia>	<wordnet_chemical_114806838> <Russia> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_metallic_element_114625458> <Romania> <imports> <wordnet_metallic_element_114625458> => <Romania> <dealsWith> <Russia>	<Romania> <Russia> <wordnet_metallic_element_114625458>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Romania> <exports> <wordnet_chemical_114806838> <Moldova> <imports> <wordnet_chemical_114806838> => <Moldova> <dealsWith> <Romania>	<wordnet_chemical_114806838> <Romania> <Moldova>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_chemical_114806838> <Albania> <imports> <wordnet_chemical_114806838> => <Albania> <dealsWith> <Switzerland>	<wordnet_chemical_114806838> <Switzerland> <Albania>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_chemical_114806838> <Austria> <imports> <wordnet_chemical_114806838> => <Austria> <dealsWith> <Switzerland>	<wordnet_chemical_114806838> <Switzerland> <Austria>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_machinery_103701640> <Ethiopia> <imports> <wordnet_machinery_103701640> => <Ethiopia> <dealsWith> <Switzerland>	<Ethiopia> <Switzerland> <wordnet_machinery_103701640>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Syria> <exports> <wordnet_clothing_103051540> <Lebanon> <imports> <wordnet_clothing_103051540> => <Lebanon> <dealsWith> <Syria>	<Lebanon> <wordnet_clothing_103051540> <Syria>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<United_Kingdom> <exports> <wordnet_fuel_114875077> <Netherlands> <imports> <wordnet_fuel_114875077> => <Netherlands> <dealsWith> <United_Kingdom>	<wordnet_fuel_114875077> <Netherlands> <United_Kingdom>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Ukraine> <exports> <wordnet_foodstuff_107566340> <Kazakhstan> <imports> <wordnet_foodstuff_107566340> => <Kazakhstan> <dealsWith> <Ukraine>	<Ukraine> <wordnet_foodstuff_107566340> <Kazakhstan>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Switzerland> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <France>	<wordnet_chemical_114806838> <Switzerland> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Norway> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <France>	<wordnet_chemical_114806838> <Norway> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Romania> <imports> <wordnet_chemical_114806838> => <Romania> <dealsWith> <France>	<wordnet_chemical_114806838> <Romania> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Belgium> <imports> <wordnet_chemical_114806838> => <Belgium> <dealsWith> <France>	<wordnet_chemical_114806838> <Belgium> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Netherlands> <dealsWith> <France>	<wordnet_chemical_114806838> <Netherlands> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Italy> <dealsWith> <France>	<wordnet_chemical_114806838> <Italy> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Spain> <imports> <wordnet_chemical_114806838> => <Spain> <dealsWith> <France>	<wordnet_chemical_114806838> <Spain> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Sweden> <dealsWith> <France>	<wordnet_chemical_114806838> <Sweden> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_chemical_114806838> <Denmark> <imports> <wordnet_chemical_114806838> => <Denmark> <dealsWith> <France>	<wordnet_chemical_114806838> <France> <Denmark>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_plastic_114592610> <Syria> <imports> <wordnet_plastic_114592610> => <Syria> <dealsWith> <France>	<wordnet_plastic_114592610> <Syria> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<France> <exports> <wordnet_beverage_107881800> <Italy> <imports> <wordnet_beverage_107881800> => <Italy> <dealsWith> <France>	<Italy> <wordnet_beverage_107881800> <France>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Austria> <exports> <wordnet_chemical_114806838> <Switzerland> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <Austria>	<wordnet_chemical_114806838> <Austria> <Switzerland>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Austria> <exports> <wordnet_chemical_114806838> <Romania> <imports> <wordnet_chemical_114806838> => <Romania> <dealsWith> <Austria>	<wordnet_chemical_114806838> <Romania> <Austria>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Austria> <exports> <wordnet_fabric_103309808> <Switzerland> <imports> <wordnet_fabric_103309808> => <Switzerland> <dealsWith> <Austria>	<Austria> <Switzerland> <wordnet_fabric_103309808>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Sweden> <exports> <wordnet_chemical_114806838> <Finland> <imports> <wordnet_chemical_114806838> => <Finland> <dealsWith> <Sweden>	<wordnet_chemical_114806838> <Finland> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Sweden> <exports> <wordnet_chemical_114806838> <Norway> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <Sweden>	<wordnet_chemical_114806838> <Norway> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Sweden> <exports> <wordnet_chemical_114806838> <Panama> <imports> <wordnet_chemical_114806838> => <Panama> <dealsWith> <Sweden>	<wordnet_chemical_114806838> <Panama> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Sweden> <exports> <wordnet_chemical_114806838> <Latvia> <imports> <wordnet_chemical_114806838> => <Latvia> <dealsWith> <Sweden>	<wordnet_chemical_114806838> <Latvia> <Sweden>	<dealsWith> <exports> <imports>
?b <exports> ?f ?a <imports> ?f => ?a <dealsWith> ?b	<Sweden> <exports> <wordnet_chemical_114806838> <Denmark> <imports> <wordnet_chemical_114806838> => <Denmark> <dealsWith> <Sweden>	<wordnet_chemical_114806838> <Sweden> <Denmark>	<dealsWith> <exports> <imports>
