RULE	EXAMPLE	ENTITIES	RELATIONS
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Saudi_Arabia> <dealsWith> <Singapore> <Japan> <dealsWith> <Saudi_Arabia> => <Singapore> <dealsWith> <Japan>	<Singapore> <Japan> <Saudi_Arabia>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Singapore> <dealsWith> <Malaysia> <Hong_Kong> <dealsWith> <Singapore> => <Malaysia> <dealsWith> <Hong_Kong>	<Hong_Kong> <Malaysia> <Singapore>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Singapore> <dealsWith> <Japan> <Hong_Kong> <dealsWith> <Singapore> => <Japan> <dealsWith> <Hong_Kong>	<Hong_Kong> <Singapore> <Japan>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Singapore> <dealsWith> <Japan> <Saudi_Arabia> <dealsWith> <Singapore> => <Japan> <dealsWith> <Saudi_Arabia>	<Singapore> <Japan> <Saudi_Arabia>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Syria> <dealsWith> <Iraq> <Jordan> <dealsWith> <Syria> => <Iraq> <dealsWith> <Jordan>	<Jordan> <Syria> <Iraq>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Turkmenistan> <dealsWith> <Russia> <Ukraine> <dealsWith> <Turkmenistan> => <Russia> <dealsWith> <Ukraine>	<Ukraine> <Russia> <Turkmenistan>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Belgium> <Netherlands> <dealsWith> <United_Kingdom> => <Belgium> <dealsWith> <Netherlands>	<United_Kingdom> <Belgium> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Belgium> <France> <dealsWith> <United_Kingdom> => <Belgium> <dealsWith> <France>	<United_Kingdom> <Belgium> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <France> <Netherlands> <dealsWith> <United_Kingdom> => <France> <dealsWith> <Netherlands>	<United_Kingdom> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <France> <Belgium> <dealsWith> <United_Kingdom> => <France> <dealsWith> <Belgium>	<United_Kingdom> <Belgium> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Norway> <Netherlands> <dealsWith> <United_Kingdom> => <Norway> <dealsWith> <Netherlands>	<United_Kingdom> <Norway> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Norway> <Denmark> <dealsWith> <United_Kingdom> => <Norway> <dealsWith> <Denmark>	<United_Kingdom> <Denmark> <Norway>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Norway> <France> <dealsWith> <United_Kingdom> => <Norway> <dealsWith> <France>	<United_Kingdom> <Norway> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Italy> <Netherlands> <dealsWith> <United_Kingdom> => <Italy> <dealsWith> <Netherlands>	<United_Kingdom> <Italy> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Italy> <France> <dealsWith> <United_Kingdom> => <Italy> <dealsWith> <France>	<United_Kingdom> <Italy> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Netherlands> <Belgium> <dealsWith> <United_Kingdom> => <Netherlands> <dealsWith> <Belgium>	<United_Kingdom> <Belgium> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<United_Kingdom> <dealsWith> <Netherlands> <France> <dealsWith> <United_Kingdom> => <Netherlands> <dealsWith> <France>	<United_Kingdom> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Ukraine> <dealsWith> <Italy> <Russia> <dealsWith> <Ukraine> => <Italy> <dealsWith> <Russia>	<Ukraine> <Italy> <Russia>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Ukraine> <dealsWith> <Poland> <Russia> <dealsWith> <Ukraine> => <Poland> <dealsWith> <Russia>	<Ukraine> <Poland> <Russia>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Ukraine> <dealsWith> <Turkmenistan> <Russia> <dealsWith> <Ukraine> => <Turkmenistan> <dealsWith> <Russia>	<Ukraine> <Russia> <Turkmenistan>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Belgium> <Netherlands> <dealsWith> <France> => <Belgium> <dealsWith> <Netherlands>	<Belgium> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Belgium> <United_Kingdom> <dealsWith> <France> => <Belgium> <dealsWith> <United_Kingdom>	<Belgium> <France> <United_Kingdom>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Belgium> <Italy> <dealsWith> <France> => <Belgium> <dealsWith> <Italy>	<Belgium> <Italy> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <United_Kingdom> <Netherlands> <dealsWith> <France> => <United_Kingdom> <dealsWith> <Netherlands>	<United_Kingdom> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <United_Kingdom> <Belgium> <dealsWith> <France> => <United_Kingdom> <dealsWith> <Belgium>	<United_Kingdom> <Belgium> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <United_Kingdom> <Italy> <dealsWith> <France> => <United_Kingdom> <dealsWith> <Italy>	<United_Kingdom> <Italy> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <United_Kingdom> <Norway> <dealsWith> <France> => <United_Kingdom> <dealsWith> <Norway>	<United_Kingdom> <Norway> <France>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Italy> <Netherlands> <dealsWith> <France> => <Italy> <dealsWith> <Netherlands>	<Italy> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Netherlands> <Belgium> <dealsWith> <France> => <Netherlands> <dealsWith> <Belgium>	<Belgium> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Netherlands> <United_Kingdom> <dealsWith> <France> => <Netherlands> <dealsWith> <United_Kingdom>	<United_Kingdom> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<France> <dealsWith> <Netherlands> <Italy> <dealsWith> <France> => <Netherlands> <dealsWith> <Italy>	<Italy> <France> <Netherlands>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Sweden> <dealsWith> <Denmark> <Norway> <dealsWith> <Sweden> => <Denmark> <dealsWith> <Norway>	<Sweden> <Denmark> <Norway>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Sweden> <dealsWith> <Norway> <Denmark> <dealsWith> <Sweden> => <Norway> <dealsWith> <Denmark>	<Sweden> <Denmark> <Norway>	<dealsWith>
?f <dealsWith> ?a ?b <dealsWith> ?f => ?a <dealsWith> ?b	<Libya> <dealsWith> <Spain> <Italy> <dealsWith> <Libya> => <Spain> <dealsWith> <Italy>	<Spain> <Italy> <Libya>	<dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Spain> <exports> <wordnet_foodstuff_107566340> <Netherlands> <imports> <wordnet_foodstuff_107566340> => <Spain> <dealsWith> <Netherlands>	<Spain> <Netherlands> <wordnet_foodstuff_107566340>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Spain> <exports> <wordnet_foodstuff_107566340> <Portugal> <imports> <wordnet_foodstuff_107566340> => <Spain> <dealsWith> <Portugal>	<Spain> <Portugal> <wordnet_foodstuff_107566340>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Spain> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Spain> <dealsWith> <Netherlands>	<Spain> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Spain> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Spain> <dealsWith> <Italy>	<Spain> <Italy> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Spain> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Spain> <dealsWith> <France>	<Spain> <France> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Belgium> <exports> <wordnet_foodstuff_107566340> <Netherlands> <imports> <wordnet_foodstuff_107566340> => <Belgium> <dealsWith> <Netherlands>	<Belgium> <Netherlands> <wordnet_foodstuff_107566340>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Belgium> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Belgium> <dealsWith> <Netherlands>	<Belgium> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Belgium> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Belgium> <dealsWith> <Italy>	<Belgium> <Italy> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Belgium> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Belgium> <dealsWith> <France>	<Belgium> <France> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Brazil> <exports> <wordnet_machinery_103701640> <Nigeria> <imports> <wordnet_machinery_103701640> => <Brazil> <dealsWith> <Nigeria>	<Brazil> <Nigeria> <wordnet_machinery_103701640>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Canada> <exports> <wordnet_plastic_114592610> <People's_Republic_of_China> <imports> <wordnet_plastic_114592610> => <Canada> <dealsWith> <People's_Republic_of_China>	<People's_Republic_of_China> <wordnet_plastic_114592610> <Canada>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Chile> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Chile> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Chile> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Chile> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Chile> <dealsWith> <Italy>	<wordnet_chemical_114806838> <Italy> <Chile>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Democratic_Republic_of_the_Congo> <exports> <wordnet_petroleum_114980579> <France> <imports> <wordnet_petroleum_114980579> => <Democratic_Republic_of_the_Congo> <dealsWith> <France>	<France> <Democratic_Republic_of_the_Congo> <wordnet_petroleum_114980579>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Finland> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Finland> <dealsWith> <Netherlands>	<Finland> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Finland> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Finland> <dealsWith> <Sweden>	<Sweden> <Finland> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Finland> <exports> <wordnet_machinery_103701640> <Sweden> <imports> <wordnet_machinery_103701640> => <Finland> <dealsWith> <Sweden>	<Sweden> <Finland> <wordnet_machinery_103701640>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Georgia_(country)> <exports> <wordnet_vehicle_104524313> <Russia> <imports> <wordnet_vehicle_104524313> => <Georgia_(country)> <dealsWith> <Russia>	<wordnet_vehicle_104524313> <Georgia_(country)> <Russia>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<India> <exports> <wordnet_chemical_114806838> <Singapore> <imports> <wordnet_chemical_114806838> => <India> <dealsWith> <Singapore>	<Singapore> <India> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<India> <exports> <wordnet_chemical_114806838> <Saudi_Arabia> <imports> <wordnet_chemical_114806838> => <India> <dealsWith> <Saudi_Arabia>	<India> <wordnet_chemical_114806838> <Saudi_Arabia>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Republic_of_Ireland> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Republic_of_Ireland> <dealsWith> <Netherlands>	<Republic_of_Ireland> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Kazakhstan> <exports> <wordnet_meat_107649854> <Russia> <imports> <wordnet_meat_107649854> => <Kazakhstan> <dealsWith> <Russia>	<Kazakhstan> <Russia> <wordnet_meat_107649854>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Latvia> <exports> <wordnet_foodstuff_107566340> <Finland> <imports> <wordnet_foodstuff_107566340> => <Latvia> <dealsWith> <Finland>	<wordnet_foodstuff_107566340> <Finland> <Latvia>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Luxembourg> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Luxembourg> <dealsWith> <Netherlands>	<Luxembourg> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Luxembourg> <exports> <wordnet_chemical_114806838> <Belgium> <imports> <wordnet_chemical_114806838> => <Luxembourg> <dealsWith> <Belgium>	<Belgium> <Luxembourg> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Luxembourg> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Luxembourg> <dealsWith> <Italy>	<Luxembourg> <Italy> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Luxembourg> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Luxembourg> <dealsWith> <France>	<France> <Luxembourg> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Republic_of_Macedonia> <exports> <wordnet_beverage_107881800> <Italy> <imports> <wordnet_beverage_107881800> => <Republic_of_Macedonia> <dealsWith> <Italy>	<Republic_of_Macedonia> <wordnet_beverage_107881800> <Italy>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Malaysia> <exports> <wordnet_chemical_114806838> <Singapore> <imports> <wordnet_chemical_114806838> => <Malaysia> <dealsWith> <Singapore>	<Malaysia> <Singapore> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Malaysia> <exports> <wordnet_chemical_114806838> <Indonesia> <imports> <wordnet_chemical_114806838> => <Malaysia> <dealsWith> <Indonesia>	<Malaysia> <Indonesia> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Mexico> <exports> <wordnet_electricity_111449907> <Canada> <imports> <wordnet_electricity_111449907> => <Mexico> <dealsWith> <Canada>	<Mexico> <wordnet_electricity_111449907> <Canada>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Mexico> <exports> <wordnet_electronics_106099269> <Canada> <imports> <wordnet_electronics_106099269> => <Mexico> <dealsWith> <Canada>	<wordnet_electronics_106099269> <Mexico> <Canada>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Mexico> <exports> <wordnet_electronics_106099269> <Brazil> <imports> <wordnet_electronics_106099269> => <Mexico> <dealsWith> <Brazil>	<Brazil> <wordnet_electronics_106099269> <Mexico>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Belgium> <imports> <wordnet_chemical_114806838> => <Netherlands> <dealsWith> <Belgium>	<Belgium> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Netherlands> <dealsWith> <Italy>	<wordnet_chemical_114806838> <Italy> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Netherlands> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Netherlands> <dealsWith> <France>	<France> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Norway> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <Netherlands>	<Norway> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Norway> <exports> <wordnet_chemical_114806838> <Denmark> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <Denmark>	<Denmark> <Norway> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Norway> <exports> <wordnet_chemical_114806838> <Sweden> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <Sweden>	<Sweden> <Norway> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Norway> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Norway> <dealsWith> <France>	<France> <Norway> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<New_Zealand> <exports> <wordnet_machinery_103701640> <Malaysia> <imports> <wordnet_machinery_103701640> => <New_Zealand> <dealsWith> <Malaysia>	<Malaysia> <New_Zealand> <wordnet_machinery_103701640>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Panama> <exports> <wordnet_clothing_103051540> <Sweden> <imports> <wordnet_clothing_103051540> => <Panama> <dealsWith> <Sweden>	<Sweden> <wordnet_clothing_103051540> <Panama>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Panama> <exports> <wordnet_clothing_103051540> <Netherlands> <imports> <wordnet_clothing_103051540> => <Panama> <dealsWith> <Netherlands>	<wordnet_clothing_103051540> <Netherlands> <Panama>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Portugal> <exports> <wordnet_foodstuff_107566340> <Netherlands> <imports> <wordnet_foodstuff_107566340> => <Portugal> <dealsWith> <Netherlands>	<wordnet_foodstuff_107566340> <Portugal> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Portugal> <exports> <wordnet_clothing_103051540> <Netherlands> <imports> <wordnet_clothing_103051540> => <Portugal> <dealsWith> <Netherlands>	<wordnet_clothing_103051540> <Portugal> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Russia> <dealsWith> <Netherlands>	<wordnet_chemical_114806838> <Russia> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Russia> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Russia> <dealsWith> <Italy>	<wordnet_chemical_114806838> <Italy> <Russia>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Romania> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Romania> <dealsWith> <Italy>	<Romania> <Italy> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Romania> <exports> <wordnet_chemical_114806838> <Austria> <imports> <wordnet_chemical_114806838> => <Romania> <dealsWith> <Austria>	<Romania> <Austria> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Romania> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Romania> <dealsWith> <France>	<France> <Romania> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_chemical_114806838> <Netherlands> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <Netherlands>	<Switzerland> <wordnet_chemical_114806838> <Netherlands>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_chemical_114806838> <Italy> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <Italy>	<Switzerland> <Italy> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_chemical_114806838> <Austria> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <Austria>	<Switzerland> <Austria> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_chemical_114806838> <France> <imports> <wordnet_chemical_114806838> => <Switzerland> <dealsWith> <France>	<France> <Switzerland> <wordnet_chemical_114806838>	<imports> <exports> <dealsWith>
?a <exports> ?f ?b <imports> ?f => ?a <dealsWith> ?b	<Switzerland> <exports> <wordnet_machinery_103701640> <United_Kingdom> <imports> <wordnet_machinery_103701640> => <Switzerland> <dealsWith> <United_Kingdom>	<United_Kingdom> <Switzerland> <wordnet_machinery_103701640>	<imports> <exports> <dealsWith>
